genomeID,difference count,iterations,,,,,,,,,,,,,,,,,,,,
GCA_000003645,10,['9', '9', '6', '3', '1', '2', '1', '3', '2', '0'],,,,,,,,,,,
GCA_001656075,6,['12', '5', '3', '3', '1', '0'],,,,,,,,,,,,,,,
GCA_001658005,3,['4', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001659705,8,['15', '5', '2', '1', '1', '2', '1', '0'],,,,,,,,,,,,,
GCA_001659725,3,['5', '3', '0'],,,,,,,,,,,,,,,,,,
GCA_001659745,21,['5', '2', '2', '2', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1']
GCA_001660005,3,['6', '3', '0'],,,,,,,,,,,,,,,,,,
GCA_001660485,5,['9', '4', '1', '1', '0'],,,,,,,,,,,,,,,,
GCA_001660505,2,['2', '0'],,,,,,,,,,,,,,,,,,,
GCA_001660525,4,['4', '2', '1', '0'],,,,,,,,,,,,,,,,,
GCA_001660545,0,[],,,,,,,,,,,,,,,,,,,,
GCA_001661085,13,['13', '10', '5', '6', '4', '2', '6', '4', '5', '6', '4', '1', '0'],,,,,,,,
GCA_001661135,21,['13', '12', '5', '2', '2', '3', '2', '2', '3', '7', '9', '3', '1', '1', '1', '1', '1', '1', '1', '1', '1']
GCA_001663095,3,['7', '2', '0'],,,,,,,,,,,,,,,,,,
GCA_001663135,21,['7', '3', '2', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1']
GCA_001663175,2,['2', '0'],,,,,,,,,,,,,,,,,,,
GCA_001663295,3,['6', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001663395,4,['12', '5', '1', '0'],,,,,,,,,,,,,,,,,
GCA_001663415,4,['7', '3', '1', '0'],,,,,,,,,,,,,,,,,
GCA_001663495,2,['3', '0'],,,,,,,,,,,,,,,,,,,
GCA_001663655,6,['6', '2', '3', '4', '4', '0'],,,,,,,,,,,,,,,
GCA_001663675,4,['7', '4', '1', '0'],,,,,,,,,,,,,,,,,
GCA_001663715,8,['6', '5', '6', '3', '1', '3', '2', '0'],,,,,,,,,,,,,
GCA_001663735,21,['6', '2', '3', '3', '2', '3', '2', '2', '1', '1', '2', '2', '1', '2', '1', '2', '2', '2', '2', '2', '2']
GCA_001663755,4,['8', '4', '1', '0'],,,,,,,,,,,,,,,,,
GCA_001663795,3,['2', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001663815,5,['12', '6', '1', '1', '0'],,,,,,,,,,,,,,,,
GCA_001664205,6,['6', '2', '2', '1', '1', '0'],,,,,,,,,,,,,,,
GCA_001664225,21,['6', '5', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4', '4']
GCA_001664325,5,['6', '3', '5', '1', '0'],,,,,,,,,,,,,,,,
GCA_001664385,12,['4', '2', '2', '2', '2', '1', '1', '2', '2', '1', '2', '0'],,,,,,,,,
GCA_001664445,12,['4', '2', '2', '2', '2', '1', '1', '2', '2', '1', '2', '0'],,,,,,,,,
GCA_001664505,4,['4', '2', '1', '0'],,,,,,,,,,,,,,,,,
GCA_001664525,12,['6', '3', '5', '1', '1', '2', '2', '2', '1', '2', '1', '0'],,,,,,,,,
GCA_001664545,11,['6', '3', '5', '3', '1', '1', '2', '1', '2', '1', '0'],,,,,,,,,,
GCA_001672015,4,['3', '2', '1', '0'],,,,,,,,,,,,,,,,,
GCA_001672035,4,['4', '3', '1', '0'],,,,,,,,,,,,,,,,,
GCA_001675515,8,['12', '12', '3', '5', '2', '1', '1', '0'],,,,,,,,,,,,,
GCA_001676805,4,['6', '2', '2', '0'],,,,,,,,,,,,,,,,,
GCA_001677115,5,['6', '5', '1', '2', '0'],,,,,,,,,,,,,,,,
GCA_001677155,2,['5', '0'],,,,,,,,,,,,,,,,,,,
GCA_001677195,3,['6', '2', '0'],,,,,,,,,,,,,,,,,,
GCA_001677215,2,['4', '0'],,,,,,,,,,,,,,,,,,,
GCA_001677235,6,['4', '3', '2', '1', '1', '0'],,,,,,,,,,,,,,,
GCA_001677255,2,['2', '0'],,,,,,,,,,,,,,,,,,,
GCA_001677275,4,['5', '3', '1', '0'],,,,,,,,,,,,,,,,,
GCA_001677395,5,['11', '3', '1', '1', '0'],,,,,,,,,,,,,,,,
GCA_001677435,5,['6', '3', '2', '2', '0'],,,,,,,,,,,,,,,,
GCA_001677475,3,['3', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001678885,4,['2', '1', '2', '0'],,,,,,,,,,,,,,,,,
GCA_001678925,4,['3', '2', '1', '0'],,,,,,,,,,,,,,,,,
GCA_001679665,3,['4', '2', '0'],,,,,,,,,,,,,,,,,,
GCA_001679705,4,['4', '1', '1', '0'],,,,,,,,,,,,,,,,,
GCA_001679725,4,['7', '2', '2', '0'],,,,,,,,,,,,,,,,,
GCA_001679985,3,['3', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001680825,3,['3', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001682155,3,['8', '4', '0'],,,,,,,,,,,,,,,,,,
GCA_001682215,6,['9', '13', '9', '4', '1', '0'],,,,,,,,,,,,,,,
GCA_001682235,6,['10', '6', '2', '1', '2', '0'],,,,,,,,,,,,,,,
GCA_001682335,9,['7', '8', '8', '4', '3', '2', '1', '1', '0'],,,,,,,,,,,,
GCA_001682385,3,['10', '2', '0'],,,,,,,,,,,,,,,,,,
GCA_001682435,10,['6', '4', '7', '5', '3', '4', '3', '2', '1', '0'],,,,,,,,,,,
GCA_001683115,3,['3', '2', '0'],,,,,,,,,,,,,,,,,,
GCA_001683315,4,['13', '2', '1', '0'],,,,,,,,,,,,,,,,,
GCA_001683335,7,['7', '2', '2', '1', '2', '1', '0'],,,,,,,,,,,,,,
GCA_001683355,5,['8', '4', '2', '2', '0'],,,,,,,,,,,,,,,,
GCA_001683375,2,['1', '0'],,,,,,,,,,,,,,,,,,,
GCA_001683395,3,['3', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001683435,3,['3', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001685375,2,['3', '0'],,,,,,,,,,,,,,,,,,,
GCA_001685395,3,['4', '3', '0'],,,,,,,,,,,,,,,,,,
GCA_001685435,7,['7', '6', '9', '19', '8', '3', '0'],,,,,,,,,,,,,,
GCA_001685465,5,['2', '1', '1', '1', '0'],,,,,,,,,,,,,,,,
GCA_001685665,8,['5', '3', '5', '12', '6', '7', '4', '0'],,,,,,,,,,,,,
GCA_001686365,5,['7', '3', '1', '1', '0'],,,,,,,,,,,,,,,,
GCA_001686405,7,['7', '3', '1', '1', '1', '1', '0'],,,,,,,,,,,,,,
GCA_001686425,5,['7', '3', '1', '1', '0'],,,,,,,,,,,,,,,,
GCA_001686445,4,['8', '3', '1', '0'],,,,,,,,,,,,,,,,,
GCA_001686465,5,['7', '3', '1', '1', '0'],,,,,,,,,,,,,,,,
GCA_001686505,5,['7', '3', '1', '1', '0'],,,,,,,,,,,,,,,,
GCA_001686525,4,['7', '4', '1', '0'],,,,,,,,,,,,,,,,,
GCA_001686545,5,['7', '3', '1', '1', '0'],,,,,,,,,,,,,,,,
GCA_001686565,4,['8', '3', '1', '0'],,,,,,,,,,,,,,,,,
GCA_001686585,4,['8', '3', '2', '0'],,,,,,,,,,,,,,,,,
GCA_001686605,5,['7', '3', '1', '1', '0'],,,,,,,,,,,,,,,,
GCA_001686625,3,['8', '4', '0'],,,,,,,,,,,,,,,,,,
GCA_001686905,5,['6', '4', '1', '1', '0'],,,,,,,,,,,,,,,,
GCA_001687065,6,['11', '12', '9', '3', '1', '0'],,,,,,,,,,,,,,,
GCA_001687085,2,['5', '0'],,,,,,,,,,,,,,,,,,,
GCA_001687125,12,['6', '6', '8', '7', '9', '9', '6', '2', '2', '2', '1', '0'],,,,,,,,,
GCA_001687405,4,['7', '4', '1', '0'],,,,,,,,,,,,,,,,,
GCA_001687545,4,['8', '3', '1', '0'],,,,,,,,,,,,,,,,,
GCA_001687565,8,['6', '7', '10', '12', '9', '2', '1', '0'],,,,,,,,,,,,,
GCA_001687585,7,['11', '8', '6', '5', '4', '2', '0'],,,,,,,,,,,,,,
GCA_001687605,8,['6', '7', '9', '8', '3', '3', '1', '0'],,,,,,,,,,,,,
GCA_001687625,11,['5', '3', '3', '3', '5', '5', '7', '13', '7', '1', '0'],,,,,,,,,,
GCA_001687645,2,['4', '0'],,,,,,,,,,,,,,,,,,,
GCA_001687665,7,['11', '7', '8', '7', '1', '1', '0'],,,,,,,,,,,,,,
GCA_001687745,3,['3', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001687805,3,['2', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001688625,5,['8', '2', '1', '1', '0'],,,,,,,,,,,,,,,,
GCA_001688645,5,['3', '1', '1', '2', '0'],,,,,,,,,,,,,,,,
GCA_001688685,3,['1', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001688705,9,['12', '9', '5', '4', '2', '1', '1', '1', '0'],,,,,,,,,,,,
GCA_001688765,4,['8', '2', '2', '0'],,,,,,,,,,,,,,,,,
GCA_001688845,4,['8', '3', '2', '0'],,,,,,,,,,,,,,,,,
GCA_001688905,4,['6', '2', '1', '0'],,,,,,,,,,,,,,,,,
GCA_001690035,3,['3', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001690055,3,['3', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001690095,3,['3', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001690135,3,['3', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001690155,4,['5', '4', '2', '0'],,,,,,,,,,,,,,,,,
GCA_001692495,3,['3', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001692515,3,['3', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001692535,3,['3', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001692555,3,['3', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001692575,3,['3', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001692595,3,['3', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001692615,3,['3', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001692635,3,['3', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001692755,3,['9', '2', '0'],,,,,,,,,,,,,,,,,,
GCA_001693255,20,['12', '8', '3', '2', '3', '2', '3', '5', '3', '3', '2', '1', '2', '3', '3', '1', '3', '2', '1', '0'],
GCA_001693275,6,['11', '8', '3', '2', '2', '0'],,,,,,,,,,,,,,,
GCA_001693295,7,['13', '8', '2', '1', '3', '2', '0'],,,,,,,,,,,,,,
GCA_001693335,7,['7', '4', '1', '1', '1', '1', '0'],,,,,,,,,,,,,,
GCA_001693655,4,['6', '2', '1', '0'],,,,,,,,,,,,,,,,,
GCA_001697105,11,['9', '12', '5', '3', '4', '6', '6', '6', '4', '1', '0'],,,,,,,,,,
GCA_001697125,12,['12', '12', '6', '4', '4', '5', '6', '6', '4', '1', '1', '0'],,,,,,,,,
GCA_001697145,2,['4', '0'],,,,,,,,,,,,,,,,,,,
GCA_001697165,12,['8', '10', '8', '6', '5', '3', '4', '5', '5', '4', '3', '0'],,,,,,,,,
GCA_001697205,12,['9', '8', '9', '8', '4', '5', '4', '4', '2', '3', '1', '0'],,,,,,,,,
GCA_001697225,7,['7', '2', '2', '2', '1', '1', '0'],,,,,,,,,,,,,,
GCA_001697245,3,['14', '4', '0'],,,,,,,,,,,,,,,,,,
GCA_001697285,3,['13', '4', '0'],,,,,,,,,,,,,,,,,,
GCA_001697325,11,['10', '9', '9', '8', '5', '4', '4', '4', '7', '4', '0'],,,,,,,,,,
GCA_001697345,9,['12', '11', '8', '6', '7', '6', '4', '1', '0'],,,,,,,,,,,,
GCA_001697365,9,['12', '12', '7', '5', '8', '7', '3', '1', '0'],,,,,,,,,,,,
GCA_001697385,11,['10', '12', '7', '7', '5', '5', '5', '5', '4', '1', '0'],,,,,,,,,,
GCA_001697405,11,['10', '9', '9', '8', '5', '4', '4', '4', '7', '4', '0'],,,,,,,,,,
GCA_001697425,11,['12', '12', '10', '5', '4', '4', '5', '6', '5', '1', '0'],,,,,,,,,,
GCA_001697465,11,['10', '12', '7', '6', '5', '6', '5', '5', '4', '1', '0'],,,,,,,,,,
GCA_001697485,11,['12', '11', '7', '5', '5', '4', '4', '7', '4', '1', '0'],,,,,,,,,,
GCA_001697505,9,['12', '12', '7', '5', '7', '6', '4', '1', '0'],,,,,,,,,,,,
GCA_001697525,12,['10', '9', '9', '7', '5', '4', '4', '5', '6', '5', '1', '0'],,,,,,,,,
GCA_001697565,10,['10', '13', '7', '7', '4', '6', '5', '6', '3', '0'],,,,,,,,,,,
GCA_001697585,11,['10', '9', '8', '6', '6', '5', '6', '4', '5', '2', '0'],,,,,,,,,,
GCA_001697605,10,['12', '12', '10', '5', '4', '6', '5', '5', '4', '0'],,,,,,,,,,,
GCA_001697625,9,['12', '12', '7', '5', '9', '7', '3', '1', '0'],,,,,,,,,,,,
GCA_001697645,11,['10', '10', '9', '6', '6', '5', '5', '4', '6', '1', '0'],,,,,,,,,,
GCA_001697665,11,['10', '9', '8', '6', '6', '5', '6', '4', '5', '2', '0'],,,,,,,,,,
GCA_001697685,11,['10', '9', '9', '8', '5', '4', '4', '4', '7', '4', '0'],,,,,,,,,,
GCA_001697705,10,['12', '10', '6', '7', '5', '7', '6', '5', '2', '0'],,,,,,,,,,,
GCA_001697725,11,['12', '12', '10', '4', '3', '4', '5', '6', '5', '1', '0'],,,,,,,,,,
GCA_001697745,11,['10', '9', '8', '6', '6', '4', '6', '4', '5', '1', '0'],,,,,,,,,,
GCA_001697765,10,['12', '11', '8', '6', '5', '5', '4', '5', '2', '0'],,,,,,,,,,,
GCA_001697785,11,['12', '12', '8', '8', '4', '6', '5', '5', '4', '1', '0'],,,,,,,,,,
GCA_001697805,11,['12', '12', '10', '5', '4', '4', '5', '6', '5', '1', '0'],,,,,,,,,,
GCA_001697845,9,['12', '12', '7', '5', '8', '7', '3', '1', '0'],,,,,,,,,,,,
GCA_001697865,9,['12', '12', '7', '5', '8', '7', '3', '1', '0'],,,,,,,,,,,,
GCA_001697885,10,['12', '11', '8', '6', '5', '5', '4', '5', '2', '0'],,,,,,,,,,,
GCA_001697925,11,['10', '11', '9', '7', '5', '4', '5', '7', '4', '1', '0'],,,,,,,,,,
GCA_001697945,12,['10', '9', '10', '7', '5', '2', '4', '7', '4', '4', '1', '0'],,,,,,,,,
GCA_001698065,10,['12', '12', '10', '4', '3', '5', '7', '6', '3', '0'],,,,,,,,,,,
GCA_001698085,9,['12', '12', '8', '6', '7', '6', '4', '1', '0'],,,,,,,,,,,,
GCA_001698105,11,['12', '12', '10', '4', '3', '4', '5', '6', '5', '1', '0'],,,,,,,,,,
GCA_001698145,2,['2', '0'],,,,,,,,,,,,,,,,,,,
GCA_001698165,3,['5', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001698205,2,['3', '0'],,,,,,,,,,,,,,,,,,,
GCA_001698485,3,['4', '2', '0'],,,,,,,,,,,,,,,,,,
GCA_001698505,3,['4', '2', '0'],,,,,,,,,,,,,,,,,,
GCA_001698525,2,['4', '0'],,,,,,,,,,,,,,,,,,,
GCA_001700735,6,['4', '8', '11', '9', '3', '0'],,,,,,,,,,,,,,,
GCA_001700875,0,[],,,,,,,,,,,,,,,,,,,,
GCA_001700895,6,['5', '2', '3', '3', '1', '0'],,,,,,,,,,,,,,,
GCA_001700985,10,['9', '4', '3', '4', '3', '5', '4', '7', '4', '0'],,,,,,,,,,,
GCA_001701005,7,['9', '3', '3', '2', '2', '2', '0'],,,,,,,,,,,,,,
GCA_001701045,7,['9', '4', '3', '2', '1', '2', '0'],,,,,,,,,,,,,,
GCA_001702095,3,['3', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001702115,3,['11', '2', '0'],,,,,,,,,,,,,,,,,,
GCA_001702135,3,['12', '2', '0'],,,,,,,,,,,,,,,,,,
GCA_001702155,3,['4', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001702175,3,['5', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001702195,2,['4', '0'],,,,,,,,,,,,,,,,,,,
GCA_001702235,3,['3', '2', '0'],,,,,,,,,,,,,,,,,,
GCA_001702455,3,['5', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001703675,11,['12', '8', '9', '7', '3', '5', '6', '4', '5', '1', '0'],,,,,,,,,,
GCA_001703695,11,['10', '9', '9', '8', '5', '4', '4', '4', '7', '4', '0'],,,,,,,,,,
GCA_001703715,10,['10', '12', '7', '6', '5', '6', '5', '6', '3', '0'],,,,,,,,,,,
GCA_001703735,9,['12', '10', '5', '5', '7', '6', '6', '2', '0'],,,,,,,,,,,,
GCA_001703755,11,['12', '12', '10', '4', '3', '4', '6', '5', '3', '1', '0'],,,,,,,,,,
GCA_001703775,11,['12', '10', '5', '5', '3', '5', '6', '4', '5', '2', '0'],,,,,,,,,,
GCA_001704215,7,['6', '2', '5', '5', '3', '1', '0'],,,,,,,,,,,,,,
GCA_001704255,8,['9', '6', '2', '3', '2', '1', '1', '0'],,,,,,,,,,,,,
GCA_001704295,5,['10', '4', '1', '1', '0'],,,,,,,,,,,,,,,,
GCA_001704335,4,['6', '3', '2', '0'],,,,,,,,,,,,,,,,,
GCA_001704975,8,['6', '5', '7', '8', '2', '1', '1', '0'],,,,,,,,,,,,,
GCA_001705175,5,['8', '5', '4', '3', '0'],,,,,,,,,,,,,,,,
GCA_001705195,7,['7', '6', '5', '10', '9', '1', '0'],,,,,,,,,,,,,,
GCA_001705365,3,['3', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001705545,4,['14', '8', '1', '0'],,,,,,,,,,,,,,,,,
GCA_001705565,4,['14', '8', '1', '0'],,,,,,,,,,,,,,,,,
GCA_001705585,2,['2', '0'],,,,,,,,,,,,,,,,,,,
GCA_001705605,6,['7', '5', '4', '2', '1', '0'],,,,,,,,,,,,,,,
GCA_001708385,7,['8', '3', '4', '3', '3', '1', '0'],,,,,,,,,,,,,,
GCA_001708405,2,['2', '0'],,,,,,,,,,,,,,,,,,,
GCA_001708425,4,['10', '6', '1', '0'],,,,,,,,,,,,,,,,,
GCA_001708525,4,['4', '2', '1', '0'],,,,,,,,,,,,,,,,,
GCA_001708635,2,['9', '0'],,,,,,,,,,,,,,,,,,,
GCA_001709315,3,['4', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001712815,7,['11', '7', '3', '1', '1', '1', '0'],,,,,,,,,,,,,,
GCA_001712835,4,['2', '1', '1', '0'],,,,,,,,,,,,,,,,,
GCA_001712855,10,['6', '5', '4', '4', '7', '6', '2', '1', '1', '0'],,,,,,,,,,,
GCA_001712875,2,['9', '0'],,,,,,,,,,,,,,,,,,,
GCA_001712895,7,['4', '3', '2', '3', '2', '2', '0'],,,,,,,,,,,,,,
GCA_001712915,4,['5', '3', '2', '0'],,,,,,,,,,,,,,,,,
GCA_001712935,6,['6', '2', '2', '2', '1', '0'],,,,,,,,,,,,,,,
GCA_001712955,7,['4', '3', '2', '3', '2', '2', '0'],,,,,,,,,,,,,,
GCA_001712975,4,['5', '3', '2', '0'],,,,,,,,,,,,,,,,,
GCA_001712995,7,['4', '3', '2', '3', '2', '2', '0'],,,,,,,,,,,,,,
GCA_001713015,7,['4', '3', '2', '3', '2', '2', '0'],,,,,,,,,,,,,,
GCA_001713035,3,['3', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001713055,7,['4', '3', '2', '3', '2', '2', '0'],,,,,,,,,,,,,,
GCA_001713075,6,['5', '2', '2', '2', '1', '0'],,,,,,,,,,,,,,,
GCA_001713115,5,['5', '2', '2', '1', '0'],,,,,,,,,,,,,,,,
GCA_001713135,7,['4', '3', '2', '3', '2', '2', '0'],,,,,,,,,,,,,,
GCA_001713155,7,['4', '3', '2', '3', '2', '2', '0'],,,,,,,,,,,,,,
GCA_001713175,4,['5', '3', '2', '0'],,,,,,,,,,,,,,,,,
GCA_001713195,7,['4', '3', '2', '3', '2', '2', '0'],,,,,,,,,,,,,,
GCA_001713215,4,['6', '3', '2', '0'],,,,,,,,,,,,,,,,,
GCA_001713235,7,['4', '3', '2', '3', '2', '2', '0'],,,,,,,,,,,,,,
GCA_001713255,7,['4', '3', '2', '3', '2', '2', '0'],,,,,,,,,,,,,,
GCA_001713275,7,['4', '3', '2', '3', '2', '2', '0'],,,,,,,,,,,,,,
GCA_001713295,5,['5', '2', '2', '1', '0'],,,,,,,,,,,,,,,,
GCA_001713315,7,['4', '3', '2', '3', '2', '2', '0'],,,,,,,,,,,,,,
GCA_001713335,7,['4', '3', '2', '3', '2', '2', '0'],,,,,,,,,,,,,,
GCA_001713355,3,['9', '4', '0'],,,,,,,,,,,,,,,,,,
GCA_001713415,6,['8', '3', '2', '1', '1', '0'],,,,,,,,,,,,,,,
GCA_001713435,4,['5', '1', '1', '0'],,,,,,,,,,,,,,,,,
GCA_001713475,4,['5', '4', '1', '0'],,,,,,,,,,,,,,,,,
GCA_001714705,4,['4', '1', '1', '0'],,,,,,,,,,,,,,,,,
GCA_001714725,6,['8', '5', '2', '2', '2', '0'],,,,,,,,,,,,,,,
GCA_001714745,5,['8', '7', '7', '3', '0'],,,,,,,,,,,,,,,,
GCA_001715365,3,['4', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001715385,3,['5', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001715405,3,['4', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001715445,3,['4', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001715465,2,['4', '0'],,,,,,,,,,,,,,,,,,,
GCA_001715485,3,['6', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001715565,4,['4', '2', '1', '0'],,,,,,,,,,,,,,,,,
GCA_001715615,4,['4', '3', '1', '0'],,,,,,,,,,,,,,,,,
GCA_001717465,5,['8', '4', '1', '1', '0'],,,,,,,,,,,,,,,,
GCA_001717505,6,['9', '6', '9', '3', '2', '0'],,,,,,,,,,,,,,,
GCA_001717525,6,['11', '5', '7', '8', '3', '0'],,,,,,,,,,,,,,,
GCA_001717545,5,['7', '3', '1', '1', '0'],,,,,,,,,,,,,,,,
GCA_001717565,2,['4', '0'],,,,,,,,,,,,,,,,,,,
GCA_001717585,3,['6', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001717625,4,['6', '3', '1', '0'],,,,,,,,,,,,,,,,,
GCA_001717645,9,['10', '4', '5', '2', '2', '2', '1', '1', '0'],,,,,,,,,,,,
GCA_001717665,8,['10', '7', '3', '3', '3', '2', '1', '0'],,,,,,,,,,,,,
GCA_001717685,8,['9', '5', '4', '6', '4', '2', '1', '0'],,,,,,,,,,,,,
GCA_001717705,5,['10', '6', '5', '1', '0'],,,,,,,,,,,,,,,,
GCA_001717975,6,['8', '7', '3', '2', '1', '0'],,,,,,,,,,,,,,,
GCA_001718315,4,['7', '3', '2', '0'],,,,,,,,,,,,,,,,,
GCA_001718495,21,['10', '4', '1', '1', '1', '2', '1', '2', '2', '1', '2', '2', '1', '2', '2', '1', '2', '2', '1', '2', '2']
GCA_001718695,4,['9', '4', '1', '0'],,,,,,,,,,,,,,,,,
GCA_001718795,6,['9', '4', '2', '1', '1', '0'],,,,,,,,,,,,,,,
GCA_001718915,4,['8', '4', '1', '0'],,,,,,,,,,,,,,,,,
GCA_001719085,3,['8', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001719105,2,['6', '0'],,,,,,,,,,,,,,,,,,,
GCA_001719165,5,['3', '2', '1', '1', '0'],,,,,,,,,,,,,,,,
GCA_001719185,7,['15', '6', '5', '2', '1', '1', '0'],,,,,,,,,,,,,,
GCA_001720465,2,['3', '0'],,,,,,,,,,,,,,,,,,,
GCA_001721185,3,['2', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001721225,4,['3', '1', '1', '0'],,,,,,,,,,,,,,,,,
GCA_001721525,3,['4', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001721625,2,['1', '0'],,,,,,,,,,,,,,,,,,,
GCA_001721685,7,['13', '13', '15', '9', '2', '1', '0'],,,,,,,,,,,,,,
GCA_001721845,5,['9', '4', '2', '1', '0'],,,,,,,,,,,,,,,,
GCA_001721865,3,['7', '4', '0'],,,,,,,,,,,,,,,,,,
GCA_001721885,4,['8', '2', '1', '0'],,,,,,,,,,,,,,,,,
GCA_001721925,3,['6', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001721945,5,['4', '3', '1', '1', '0'],,,,,,,,,,,,,,,,
GCA_001721965,3,['6', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001723505,2,['3', '0'],,,,,,,,,,,,,,,,,,,
GCA_001723525,6,['10', '5', '5', '4', '1', '0'],,,,,,,,,,,,,,,
GCA_001723545,2,['7', '0'],,,,,,,,,,,,,,,,,,,
GCA_001723565,3,['4', '2', '0'],,,,,,,,,,,,,,,,,,
GCA_001723585,3,['4', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001723605,4,['10', '3', '1', '0'],,,,,,,,,,,,,,,,,
GCA_001723625,5,['4', '3', '2', '1', '0'],,,,,,,,,,,,,,,,
GCA_001725965,7,['9', '5', '5', '3', '2', '1', '0'],,,,,,,,,,,,,,
GCA_001725985,9,['9', '2', '2', '2', '1', '2', '2', '1', '0'],,,,,,,,,,,,
GCA_001726125,7,['7', '7', '10', '10', '2', '1', '0'],,,,,,,,,,,,,,
GCA_001729245,6,['12', '10', '9', '4', '1', '0'],,,,,,,,,,,,,,,
GCA_001729265,3,['2', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001729525,4,['11', '4', '2', '0'],,,,,,,,,,,,,,,,,
GCA_001729565,3,['6', '2', '0'],,,,,,,,,,,,,,,,,,
GCA_001729585,3,['6', '2', '0'],,,,,,,,,,,,,,,,,,
GCA_001729605,3,['6', '2', '0'],,,,,,,,,,,,,,,,,,
GCA_001729625,3,['3', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001729725,5,['6', '2', '1', '1', '0'],,,,,,,,,,,,,,,,
GCA_001729805,3,['4', '2', '0'],,,,,,,,,,,,,,,,,,
GCA_001729825,2,['2', '0'],,,,,,,,,,,,,,,,,,,
GCA_001729845,2,['2', '0'],,,,,,,,,,,,,,,,,,,
GCA_001729865,3,['2', '2', '0'],,,,,,,,,,,,,,,,,,
GCA_001729905,3,['3', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001729925,2,['2', '0'],,,,,,,,,,,,,,,,,,,
GCA_001729945,11,['7', '5', '1', '2', '2', '2', '1', '1', '1', '1', '0'],,,,,,,,,,
GCA_001735705,3,['4', '1', '0'],,,,,,,,,,,,,,,,,,
GCA_001735715,3,['8', '2', '0'],,,,,,,,,,,,,,,,,,
GCA_001735745,3,['5', '3', '0'],,,,,,,,,,,,,,,,,,
GCA_001735765,3,['3', '3', '0'],,,,,,,,,,,,,,,,,,
GCA_001741545,2,['6', '0'],,,,,,,,,,,,,,,,,,,
GCA_001742145,5,['6', '2', '1', '1', '0'],,,,,,,,,,,,,,,,
GCA_001742205,6,['5', '1', '2', '1', '1', '0'],,,,,,,,,,,,,,,
GCA_001742225,5,['5', '2', '1', '1', '0'],,,,,,,,,,,,,,,,
GCA_001746555,4,['7', '5', '2', '0'],,,,,,,,,,,,,,,,,
GCA_001746575,4,['4', '1', '1', '0'],,,,,,,,,,,,,,,,,
GCA_001746635,7,['4', '3', '4', '5', '2', '1', '0'],,,,,,,,,,,,,,
GCA_001746795,6,['15', '8', '10', '7', '2', '0'],,,,,,,,,,,,,,,
GCA_001746855,3,['3', '1', '0'],,,,,,,,,,,,,,,,,,
